StationCode,SampleDate,CollectionTime,CollectionDepth,UnitCollectionDepth,Analyte,Unit,Result,latitude,longitude,PositionWaterColumn,Huc12_name,Huc12_number
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,pH,none,8.32,34.22931,-117.47362,Subsurface,NA,NA
901ATCAAS,4/8/2021 12:00:00 AM,12/30/1899 12:00:00 PM,0.1,M,"Oxygen, Dissolved, Total",mg/L,7.3,33.68264,-117.50159,Subsurface,Arroyo Trabuco,180703010103
901ATCAAS,4/8/2021 12:00:00 AM,12/30/1899 12:00:00 PM,0.1,M,pH,none,8,33.68264,-117.50159,Subsurface,Arroyo Trabuco,180703010103
802LELLB3,5/11/2023 12:00:00 AM,12/30/1899 4:25:00 PM,0.1,m,"Salinity, Total",ppt,1.59,33.674164,-117.367954,Surface,NA,NA
802LELLB3,5/11/2023 12:00:00 AM,12/30/1899 4:25:00 PM,0.1,m,"Total Dissolved Solids, Dissolved",mg/L,1986,33.674164,-117.367954,Surface,NA,NA
802LELLB3,6/20/2023 12:00:00 AM,12/30/1899 2:15:00 PM,0.008,m,"Oxygen, Dissolved, Total",mg/L,13.12,33.674164,-117.367954,Surface,NA,NA
802LELLB3,6/20/2023 12:00:00 AM,12/30/1899 2:15:00 PM,0.008,m,"Turbidity, Total",NTU,27.21,33.674164,-117.367954,Surface,NA,NA
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,369.9,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Turbidity, Total",NTU,2.33,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Salinity, Total",ppt,0.05,34.16918,-116.89195,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,98.8,34.16918,-116.89195,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,pH,none,7.66,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,Temperature,Deg C,12.3,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Selenium, Total",ug/L,0.6,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,pH,none,7.8,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Nitrogen, Total, Total",mg/L,0.112,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,15.3,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Potassium, Dissolved",mg/L,2.47,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"OrthoPhosphate as P, Total",mg/L,0.076,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Hardness as CaCO3, Total",mg/L,37.2,34.15508,-116.88528,Subsurface,NA,NA
628PS2063,7/2/2018 12:00:00 AM,12/30/1899 4:00:00 PM,0.1,m,"Chloride, Dissolved",mg/L,6.2,34.29951,-117.12427,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,-88,m,"AFDM_Algae, Particulate",g/m2,3.66,34.169,-116.8209,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Chloride, Dissolved",mg/L,5.18,34.169,-116.8209,Subsurface,NA,NA
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Total Dissolved Solids, Total",mg/L,338,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,pH,none,7.3,34.16918,-116.89195,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,47,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Silica as SiO2, Dissolved",mg/L,14.565,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,39,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Manganese, Total",ug/L,0.7,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Chloride, Dissolved",mg/L,3.86,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Potassium, Dissolved",mg/L,2.86,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,128.3,34.16918,-116.89195,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Turbidity, Total",NTU,0.77,34.16918,-116.89195,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Silica as SiO2, Dissolved",mg/L,9.905,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,-88,m,"Chlorophyll a, Particulate",mg/m2,16.931,34.22931,-117.47362,Not Applicable,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,310,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Total Dissolved Solids, Dissolved",mg/L,140,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"SpecificConductivity, Total",uS/cm,109.7,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Chloride, Dissolved",mg/L,0.93,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Aluminum, Total",ug/L,37,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Arsenic, Dissolved",ug/L,3.4,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Chromium, Dissolved",ug/L,0.4,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Zinc, Total",ug/L,0.3,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Ammonia as N, Total",mg/L,0.02,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Turbidity, Total",NTU,0.18,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Total Suspended Solids, Particulate",mg/L,15.1,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,pH,none,7.3,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Dissolved Organic Carbon, Dissolved",mg/L,2.28,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Arsenic, Total",ug/L,3.3,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,225.7,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Silica as SiO2, Total",mg/L,14.154,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Hardness as CaCO3, Total",mg/L,44,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Nitrogen, Total, Total",mg/L,0.075,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,19.29,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Phosphorus as P, Total",mg/L,0.038,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Silica as SiO2, Dissolved",mg/L,11.271,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,-88,m,"Chlorophyll a, Particulate",mg/m2,5.211,34.25033,-117.54376,Not Applicable,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Nitrogen, Total, Total",mg/L,0.182,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Total Dissolved Solids, Dissolved",mg/L,118,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Chloride, Dissolved",mg/L,0.8,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Total Dissolved Solids, Dissolved",mg/L,80,34.16918,-116.89195,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.044,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,pH,none,8.2,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Turbidity, Total",NTU,0.14,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Total Dissolved Solids, Dissolved",mg/L,180,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Chloride, Dissolved",mg/L,2.27,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Hardness as CaCO3, Total",mg/L,135.5,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,-88,m,"AFDM_Algae, Particulate",g/m2,153.53,34.15508,-116.88528,Not Applicable,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,-88,m,"AFDM_Algae, Particulate",g/m2,4.9677,34.25033,-117.54376,Not Applicable,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Selenium, Dissolved",ug/L,0.6,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Nitrate as N, Total",mg/L,0.24,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,14.62,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,-88,m,"AFDM_Algae, Particulate",g/m2,3.37,34.16918,-116.89195,Not Applicable,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Chloride, Dissolved",mg/L,0.78,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,-88,m,"AFDM_Algae, Particulate",g/m2,9.08,34.22931,-117.47362,Not Applicable,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.026,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,-88,m,"Chlorophyll a, Particulate",mg/m2,8.298,34.15508,-116.88528,Not Applicable,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Sulfate, Dissolved",mg/L,5.71,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Hardness as CaCO3, Dissolved",mg/L,90.9,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Total Suspended Solids, Particulate",mg/L,1.7,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,124,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"OrthoPhosphate as P, Dissolved",mg/L,0.031,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Magnesium, Dissolved",mg/L,9.34,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Chloride, Dissolved",mg/L,73.2,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Nitrite as N, Dissolved",mg/L,0.0428,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
802LELLB3,6/25/2019 12:00:00 AM,12/30/1899 12:57:00 PM,0.1,m,"Microcystins, Total, Total",ug/L,1.2018,33.674164,-117.367954,Not Applicable,NA,NA
628PS2063,7/2/2018 12:00:00 AM,12/30/1899 4:00:00 PM,0.1,m,"Sulfate, Dissolved",mg/L,8.18,34.29951,-117.12427,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Hardness as CaCO3, Total",mg/L,146,34.169,-116.8209,Subsurface,NA,NA
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Nitrogen, Total, Total",mg/L,0.2,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Boron, Dissolved",mg/L,0.115,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
901ATCAAS,4/8/2021 12:00:00 AM,12/30/1899 12:00:00 PM,-88,M,"AFDM_Algae, Particulate",g/m2,4.47,33.68264,-117.50159,Not Applicable,Arroyo Trabuco,180703010103
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Dissolved Organic Carbon, Dissolved",mg/L,2.64,34.169,-116.8209,Subsurface,NA,NA
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Fluoride, Dissolved",mg/L,0.0487,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Sodium, Dissolved",mg/L,39.8,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,32.5,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Fluoride, Dissolved",mg/L,0.063,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Sodium, Dissolved",mg/L,45.6,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Nitrite as N, Total",mg/L,0.02,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Calcium, Dissolved",mg/L,17.9,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.262,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Magnesium, Dissolved",mg/L,10.2,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,6/12/2019 12:00:00 AM,12/30/1899 7:00:00 AM,0.1,m,"Calcium, Dissolved",mg/L,18.8,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,12,34.169,-116.8209,Subsurface,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,-88,m,"Chlorophyll a, Particulate",mg/m2,5.891,34.16918,-116.89195,Not Applicable,NA,NA
801EBC686,6/19/2014 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Sulfate, Dissolved",mg/L,9.53,34.16918,-116.89195,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Total Suspended Solids, Particulate",mg/L,4.5,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,139,34.22931,-117.47362,Subsurface,NA,NA
801LYC271,6/10/2014 12:00:00 AM,12/30/1899 11:20:00 AM,0.1,m,"Nitrate as N, Total",mg/L,0.14,34.22931,-117.47362,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Dissolved Organic Carbon, Dissolved",mg/L,1.19,34.15508,-116.88528,Subsurface,NA,NA
801WBC106,6/25/2014 12:00:00 AM,12/30/1899 1:30:00 PM,0.1,m,"Turbidity, Total",NTU,1.15,34.15508,-116.88528,Subsurface,NA,NA
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Chromium, Total",ug/L,0.2,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
801MLC057,7/1/2015 12:00:00 AM,12/30/1899 8:45:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.019,34.25033,-117.54376,Subsurface,North Fork Lytle Creek,180702030302
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.25,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Nitrate as N, Total",mg/L,7.66,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Total Dissolved Solids, Total",mg/L,260,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628MRWALR,4/30/2019 12:00:00 AM,12/30/1899 9:20:00 AM,0.1,m,"Boron, Dissolved",mg/L,0.119,34.33977,-117.25854,Subsurface,Grass Valley Creek-West Fork Mojave River,180902080202
628PS2063,7/2/2018 12:00:00 AM,12/30/1899 4:00:00 PM,0.1,m,"Nitrogen, Total, Total",mg/L,0.28,34.29951,-117.12427,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Nitrogen, Total, Total",mg/L,0.0472,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,-88,m,"Chlorophyll a, Particulate",mg/m2,2.44,34.169,-116.8209,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Suspended Sediment Concentration, Particulate",mg/L,4.3,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.0277,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Nitrate + Nitrite as N, Total",mg/L,0.0028,34.169,-116.8209,Subsurface,NA,NA
628PS2063,7/2/2018 12:00:00 AM,12/30/1899 4:00:00 PM,0.1,m,"Phosphorus as P, Total",mg/L,0.018,34.29951,-117.12427,Not Applicable,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Silica as SiO2, Dissolved",mg/L,19,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Total Suspended Solids, Particulate",mg/L,4.1,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"Ammonia as N, Total",mg/L,-0.0024,34.169,-116.8209,Subsurface,NA,NA
801SARBFC,5/10/2016 12:00:00 AM,12/30/1899 11:00:00 AM,0.1,m,"OrthoPhosphate as P, Dissolved",mg/L,0.0311,34.169,-116.8209,Subsurface,NA,NA
628MOJ002,4/22/2014 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Salinity, Total",ppt,0.18,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,4/22/2014 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"SpecificConductivity, Total",uS/cm,369,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,6/16/2014 12:00:00 AM,12/30/1899 10:30:00 AM,0.1,m,"Turbidity, Total",NTU,6.6,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,5/26/2015 12:00:00 AM,12/30/1899 3:30:00 PM,0.1,m,"Oxygen, Dissolved, Total",mg/L,8.37,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,11/2/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,138,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,5/2/2016 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,Temperature,Deg C,17.78,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,5/30/2017 12:00:00 AM,12/30/1899 12:40:00 PM,0.1,m,"Oxygen, Dissolved, Total",mg/L,8.79,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,9/26/2017 12:00:00 AM,12/30/1899 2:00:00 PM,0.1,m,"Salinity, Total",ppt,0.3,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,5/24/2018 12:00:00 AM,12/30/1899 10:00:00 AM,0.1,m,"Oxygen, Dissolved, Total",mg/L,8.21,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,7/2/2018 12:00:00 AM,12/30/1899 11:40:00 AM,0.1,m,"Oxygen, Saturation, Total",%,89.5,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,7/2/2018 12:00:00 AM,12/30/1899 11:40:00 AM,0.1,m,"Salinity, Total",ppt,0.21,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,4/30/2019 12:00:00 AM,12/30/1899 10:00:00 AM,0.1,m,"Oxygen, Dissolved, Total",mg/L,8.52,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,6/12/2019 12:00:00 AM,12/30/1899 8:00:00 AM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,84,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,9/11/2019 12:00:00 AM,12/30/1899 9:30:00 AM,0.1,m,"Turbidity, Total",NTU,3.94,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,7/22/2020 12:00:00 AM,12/30/1899 11:30:00 AM,0.1,m,"Oxygen, Saturation, Total",%,93.6,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,9/8/2020 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Salinity, Total",ppt,0.25,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,6/21/2021 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Oxygen, Saturation, Total",%,102.7,34.34462,-117.23852,Subsurface,NA,NA
628MOJ002,8/31/2021 12:00:00 AM,12/30/1899 2:30:00 PM,0.1,m,"Oxygen, Dissolved, Total",mg/L,8.44,34.34462,-117.23852,Surface,NA,NA
628MOJ002,5/9/2022 12:00:00 AM,12/30/1899 2:30:00 PM,0.1,m,"Oxygen, Saturation, Total",%,89.9,34.34462,-117.23852,Subsurface,NA,NA
